
          ***** ANSYS POST26 VARIABLE LISTING *****


    TIME       1295 FX      
                  FX      
  0.10000E-01    -22.1470    
  0.20000E-01    -44.2939    
  0.30000E-01    -66.4409    
  0.40000E-01    -88.5879    
  0.50000E-01    -110.735    
  0.60000E-01    -132.882    
  0.70000E-01    -155.029    
  0.80000E-01    -177.176    
  0.90000E-01    -199.323    
  0.10000        -221.470    
  0.11000        -243.617    
  0.12000        -265.764    
  0.13000        -287.911    
  0.14000        -310.044    
  0.15000        -332.128    
  0.16000        -354.178    
  0.17000        -375.962    
  0.18000        -397.043    
  0.19000        -417.675    
  0.20000        -437.542    

          ***** ANSYS POST26 VARIABLE LISTING *****


    TIME       1295 FX      
                  FX      
  0.21000        -456.955    
  0.22000        -476.486    
  0.23000        -495.852    
  0.24000        -514.822    
  0.25000        -533.137    
  0.26000        -550.406    
  0.27000        -563.840    
  0.28000        -566.028    
  0.29000        -568.098    
  0.30000        -568.570    
  0.31000        -570.005    
  0.32000        -572.551    
  0.33000        -575.800    
  0.34000        -579.943    
  0.35000        -585.464    
  0.36000        -590.597    
  0.37000        -596.447    
  0.38000        -602.392    
  0.39000        -608.235    
  0.40000        -613.869    

          ***** ANSYS POST26 VARIABLE LISTING *****


    TIME       1295 FX      
                  FX      
  0.41000        -619.546    
  0.42000        -624.754    
  0.43000        -627.590    
  0.44000        -626.368    
  0.45000        -629.830    
  0.46000        -634.676    
  0.47000        -639.786    
  0.48000        -644.519    
  0.49000        -647.013    
  0.50000        -648.436    
  0.51000        -652.561    
  0.52000        -657.903    
  0.53000        -663.619    
  0.54000        -668.729    
  0.55000        -673.633    
  0.56000        -677.368    
  0.57000        -681.120    
  0.58000        -686.245    
  0.59000        -691.308    
  0.60000        -696.309    

          ***** ANSYS POST26 VARIABLE LISTING *****


    TIME       1295 FX      
                  FX      
  0.61000        -701.906    
  0.62000        -707.070    
  0.63000        -711.544    
  0.64000        -716.387    
  0.65000        -721.491    
  0.66000        -726.241    
  0.67000        -731.657    
  0.68000        -737.292    
  0.69000        -742.605    
  0.70000        -746.997    
  0.71000        -751.186    
  0.72000        -755.435    
  0.73000        -759.026    
  0.74000        -762.171    
  0.75000        -763.910    
  0.76000        -757.109    
  0.77000        -672.055    
  0.78000        -457.399    
  0.79000        -366.983    
  0.80000        -211.941    

          ***** ANSYS POST26 VARIABLE LISTING *****


    TIME       1295 FX      
                  FX      
  0.81000        -185.636    
  0.82000        -175.398    
  0.83000        -170.796    
  0.84000        -167.046    
  0.85000        -164.171    
  0.86000        -161.719    
  0.87000        -159.442    
  0.88000        -155.348    
  0.89000        -153.336    
  0.90000        -152.637    
  0.91000        -152.604    
  0.92000        -152.406    
  0.93000        -151.924    
  0.94000        -151.230    
  0.95000        -150.240    
  0.96000        -147.520    
  0.97000        -145.172    
  0.98000        -143.951    
  0.99000        -143.442    
  0.99500        -143.917    

          ***** ANSYS POST26 VARIABLE LISTING *****


    TIME       1295 FX      
                  FX      
  0.99750        -144.047    
  0.99850        -143.949    
  0.99925        -143.326    
   1.0000        -142.467    
