
          ***** ANSYS POST26 VARIABLE LISTING *****


    TIME       1395 FX      
                  FX      
  0.10000E-01    -20.1687    
  0.20000E-01    -40.3373    
  0.30000E-01    -60.5060    
  0.40000E-01    -80.6746    
  0.50000E-01    -100.843    
  0.60000E-01    -121.012    
  0.70000E-01    -141.181    
  0.80000E-01    -161.349    
  0.90000E-01    -181.518    
  0.10000        -201.687    
  0.11000        -221.855    
  0.12000        -242.024    
  0.13000        -262.192    
  0.14000        -282.353    
  0.15000        -302.495    
  0.16000        -322.590    
  0.17000        -342.394    
  0.18000        -361.522    
  0.19000        -379.668    
  0.20000        -396.829    

          ***** ANSYS POST26 VARIABLE LISTING *****


    TIME       1395 FX      
                  FX      
  0.21000        -413.702    
  0.22000        -430.678    
  0.23000        -447.257    
  0.24000        -463.777    
  0.25000        -479.463    
  0.26000        -495.147    
  0.27000        -510.060    
  0.28000        -525.183    
  0.29000        -539.489    
  0.30000        -553.611    
  0.31000        -567.104    
  0.32000        -580.720    
  0.33000        -593.895    
  0.34000        -606.566    
  0.35000        -618.384    
  0.36000        -628.500    
  0.37000        -636.909    
  0.38000        -640.910    
  0.39000        -641.799    
  0.40000        -639.373    

          ***** ANSYS POST26 VARIABLE LISTING *****


    TIME       1395 FX      
                  FX      
  0.41000        -637.993    
  0.42000        -634.912    
  0.43000        -635.336    
  0.44000        -635.387    
  0.45000        -637.125    
  0.46000        -638.408    
  0.47000        -640.817    
  0.48000        -643.078    
  0.49000        -644.023    
  0.50000        -645.569    
  0.51000        -646.183    
  0.52000        -646.474    
  0.53000        -646.679    
  0.54000        -646.976    
  0.55000        -648.692    
  0.56000        -651.673    
  0.57000        -655.477    
  0.58000        -659.710    
  0.59000        -664.866    
  0.60000        -670.637    

          ***** ANSYS POST26 VARIABLE LISTING *****


    TIME       1395 FX      
                  FX      
  0.61000        -676.736    
  0.62000        -683.133    
  0.63000        -689.612    
  0.64000        -696.265    
  0.65000        -703.068    
  0.66000        -709.876    
  0.67000        -716.956    
  0.68000        -724.120    
  0.69000        -731.342    
  0.70000        -738.685    
  0.71000        -746.128    
  0.72000        -753.211    
  0.73000        -760.750    
  0.74000        -768.329    
  0.75000        -776.110    
  0.76000        -783.901    
  0.77000        -791.901    
  0.78000        -799.852    
  0.79000        -807.722    
  0.80000        -815.630    

          ***** ANSYS POST26 VARIABLE LISTING *****


    TIME       1395 FX      
                  FX      
  0.81000        -823.642    
  0.82000        -831.658    
  0.83000        -839.928    
  0.84000        -848.038    
  0.85000        -856.088    
  0.86000        -864.179    
  0.87000        -872.132    
  0.88000        -876.899    
  0.89000        -863.475    
  0.90000        -795.897    
  0.91000        -671.708    
  0.92000        -460.603    
  0.93000        -287.535    
  0.94000        -164.331    
  0.95000        -134.078    
  0.96000        -119.158    
  0.97000        -101.834    
  0.98000        -91.9740    
  0.99000        -85.9280    
  0.99500        -85.9395    

          ***** ANSYS POST26 VARIABLE LISTING *****


    TIME       1395 FX      
                  FX      
  0.99750        -85.6616    
  0.99850        -85.0391    
  0.99925        -82.8422    
   1.0000        -82.4059    
