
          ***** ANSYS POST26 VARIABLE LISTING *****


    TIME       1295 FX      
                  FX      
  0.10000E-01    -21.0706    
  0.20000E-01    -42.1412    
  0.30000E-01    -63.2118    
  0.40000E-01    -84.2824    
  0.50000E-01    -105.353    
  0.60000E-01    -126.424    
  0.70000E-01    -147.494    
  0.80000E-01    -168.565    
  0.90000E-01    -189.635    
  0.10000        -210.706    
  0.11000        -231.777    
  0.12000        -252.847    
  0.13000        -273.918    
  0.14000        -294.980    
  0.15000        -316.016    
  0.16000        -336.998    
  0.17000        -357.836    
  0.18000        -377.954    
  0.19000        -397.582    
  0.20000        -416.466    

          ***** ANSYS POST26 VARIABLE LISTING *****


    TIME       1295 FX      
                  FX      
  0.21000        -434.650    
  0.22000        -452.928    
  0.23000        -470.374    
  0.24000        -487.958    
  0.25000        -505.174    
  0.26000        -521.271    
  0.27000        -536.607    
  0.28000        -547.950    
  0.29000        -551.628    
  0.30000        -555.554    
  0.31000        -558.200    
  0.32000        -561.753    
  0.33000        -565.804    
  0.34000        -570.745    
  0.35000        -575.584    
  0.36000        -581.316    
  0.37000        -587.578    
  0.38000        -593.586    
  0.39000        -600.175    
  0.40000        -606.548    

          ***** ANSYS POST26 VARIABLE LISTING *****


    TIME       1295 FX      
                  FX      
  0.41000        -612.806    
  0.42000        -619.159    
  0.43000        -625.414    
  0.44000        -630.814    
  0.45000        -632.718    
  0.46000        -631.874    
  0.47000        -634.490    
  0.48000        -638.820    
  0.49000        -642.259    
  0.50000        -646.109    
  0.51000        -649.242    
  0.52000        -653.772    
  0.53000        -659.109    
  0.54000        -664.427    
  0.55000        -669.325    
  0.56000        -673.956    
  0.57000        -678.774    
  0.58000        -683.614    
  0.59000        -688.519    
  0.60000        -693.720    

          ***** ANSYS POST26 VARIABLE LISTING *****


    TIME       1295 FX      
                  FX      
  0.61000        -698.532    
  0.62000        -702.515    
  0.63000        -705.353    
  0.64000        -708.954    
  0.65000        -712.130    
  0.66000        -715.027    
  0.67000        -718.055    
  0.68000        -720.661    
  0.69000        -722.405    
  0.70000        -724.535    
  0.71000        -727.905    
  0.72000        -731.048    
  0.73000        -735.510    
  0.74000        -740.420    
  0.75000        -745.848    
  0.76000        -751.478    
  0.77000        -757.247    
  0.78000        -763.228    
  0.79000        -769.672    
  0.80000        -776.508    

          ***** ANSYS POST26 VARIABLE LISTING *****


    TIME       1295 FX      
                  FX      
  0.81000        -783.330    
  0.82000        -790.174    
  0.83000        -796.693    
  0.84000        -803.567    
  0.85000        -810.470    
  0.86000        -817.599    
  0.87000        -824.783    
  0.88000        -832.168    
  0.89000        -839.602    
  0.90000        -847.088    
  0.91000        -854.543    
  0.92000        -861.933    
  0.93000        -869.386    
  0.94000        -876.965    
  0.95000        -884.674    
  0.96000        -892.380    
  0.97000        -899.985    
  0.98000        -907.697    
  0.99000        -915.159    
  0.99500        -918.924    

          ***** ANSYS POST26 VARIABLE LISTING *****


    TIME       1295 FX      
                  FX      
  0.99750        -919.874    
  0.99850        -918.656    
  0.99925        -898.071    
   1.0000        -648.457    
