
          ***** ANSYS POST26 VARIABLE LISTING *****


    TIME       1295 FX      
                  FX      
  0.10000E-01    -19.1656    
  0.20000E-01    -38.3313    
  0.30000E-01    -57.4969    
  0.40000E-01    -76.6625    
  0.50000E-01    -95.8281    
  0.60000E-01    -114.994    
  0.70000E-01    -134.159    
  0.80000E-01    -153.325    
  0.90000E-01    -172.491    
  0.10000        -191.656    
  0.11000        -210.822    
  0.12000        -229.988    
  0.13000        -249.153    
  0.14000        -268.315    
  0.15000        -287.461    
  0.16000        -306.565    
  0.17000        -325.593    
  0.18000        -343.937    
  0.19000        -361.944    
  0.20000        -378.825    

          ***** ANSYS POST26 VARIABLE LISTING *****


    TIME       1295 FX      
                  FX      
  0.21000        -395.162    
  0.22000        -411.170    
  0.23000        -427.456    
  0.24000        -443.516    
  0.25000        -459.203    
  0.26000        -474.500    
  0.27000        -489.110    
  0.28000        -502.948    
  0.29000        -515.291    
  0.30000        -525.684    
  0.31000        -532.395    
  0.32000        -538.355    
  0.33000        -544.755    
  0.34000        -551.304    
  0.35000        -557.916    
  0.36000        -564.499    
  0.37000        -570.614    
  0.38000        -577.105    
  0.39000        -584.143    
  0.40000        -590.925    

          ***** ANSYS POST26 VARIABLE LISTING *****


    TIME       1295 FX      
                  FX      
  0.41000        -597.405    
  0.42000        -603.483    
  0.43000        -609.061    
  0.44000        -614.455    
  0.45000        -618.828    
  0.46000        -622.142    
  0.47000        -625.423    
  0.48000        -627.901    
  0.49000        -630.063    
  0.50000        -629.530    
  0.51000        -632.544    
  0.52000        -633.888    
  0.53000        -634.663    
  0.54000        -636.873    
  0.55000        -638.107    
  0.56000        -639.856    
  0.57000        -641.606    
  0.58000        -643.589    
  0.59000        -645.702    
  0.60000        -647.747    

          ***** ANSYS POST26 VARIABLE LISTING *****


    TIME       1295 FX      
                  FX      
  0.61000        -649.877    
  0.62000        -652.713    
  0.63000        -656.228    
  0.64000        -660.393    
  0.65000        -665.156    
  0.66000        -670.121    
  0.67000        -675.366    
  0.68000        -680.332    
  0.69000        -685.749    
  0.70000        -691.854    
  0.71000        -698.104    
  0.72000        -704.603    
  0.73000        -711.520    
  0.74000        -718.407    
  0.75000        -725.559    
  0.76000        -732.503    
  0.77000        -739.794    
  0.78000        -747.178    
  0.79000        -754.464    
  0.80000        -762.003    

          ***** ANSYS POST26 VARIABLE LISTING *****


    TIME       1295 FX      
                  FX      
  0.81000        -769.551    
  0.82000        -777.115    
  0.83000        -784.874    
  0.84000        -792.485    
  0.85000        -800.153    
  0.86000        -807.933    
  0.87000        -815.618    
  0.88000        -823.319    
  0.89000        -831.074    
  0.90000        -838.738    
  0.91000        -846.573    
  0.92000        -854.319    
  0.93000        -862.184    
  0.94000        -870.093    
  0.95000        -878.060    
  0.96000        -886.013    
  0.97000        -893.624    
  0.98000        -896.840    
  0.99000        -863.332    
  0.99450        -821.497    

          ***** ANSYS POST26 VARIABLE LISTING *****


    TIME       1295 FX      
                  FX      
  0.99725        -536.847    
  0.99825        -453.588    
  0.99913        -271.496    
   1.0000        -189.154    
