
          ***** ANSYS POST26 VARIABLE LISTING *****


    TIME       1395 FX      
                  FX      
  0.10000E-01    -23.2050    
  0.20000E-01    -46.4101    
  0.30000E-01    -69.6151    
  0.40000E-01    -92.8202    
  0.50000E-01    -116.025    
  0.60000E-01    -139.230    
  0.70000E-01    -162.435    
  0.80000E-01    -185.640    
  0.90000E-01    -208.845    
  0.10000        -232.050    
  0.11000        -255.256    
  0.12000        -278.461    
  0.13000        -301.656    
  0.14000        -324.826    
  0.15000        -347.908    
  0.16000        -370.941    
  0.17000        -393.184    
  0.18000        -415.025    
  0.19000        -435.986    
  0.20000        -456.310    

          ***** ANSYS POST26 VARIABLE LISTING *****


    TIME       1395 FX      
                  FX      
  0.21000        -476.445    
  0.22000        -496.386    
  0.23000        -516.156    
  0.24000        -535.634    
  0.25000        -554.238    
  0.26000        -572.443    
  0.27000        -589.730    
  0.28000        -606.846    
  0.29000        -623.321    
  0.30000        -639.379    
  0.31000        -654.706    
  0.32000        -669.679    
  0.33000        -683.772    
  0.34000        -693.863    
  0.35000        -692.402    
  0.36000        -686.758    
  0.37000        -678.535    
  0.38000        -671.009    
  0.39000        -667.501    
  0.40000        -666.063    

          ***** ANSYS POST26 VARIABLE LISTING *****


    TIME       1395 FX      
                  FX      
  0.41000        -666.144    
  0.42000        -667.496    
  0.43000        -669.746    
  0.44000        -671.821    
  0.45000        -673.033    
  0.46000        -676.214    
  0.47000        -679.589    
  0.48000        -681.467    
  0.49000        -681.724    
  0.50000        -672.030    
  0.51000        -662.840    
  0.52000        -637.310    
  0.53000        -519.785    
  0.54000        -427.342    
  0.55000        -329.003    
  0.56000        -301.281    
  0.57000        -300.549    
  0.58000        -302.357    
  0.59000        -306.021    
  0.60000        -310.127    

          ***** ANSYS POST26 VARIABLE LISTING *****


    TIME       1395 FX      
                  FX      
  0.61000        -314.371    
  0.62000        -318.840    
  0.63000        -322.997    
  0.64000        -326.888    
  0.65000        -330.884    
  0.66000        -334.698    
  0.67000        -338.930    
  0.68000        -343.364    
  0.69000        -347.910    
  0.70000        -352.221    
  0.71000        -356.021    
  0.72000        -359.409    
  0.73000        -362.882    
  0.74000        -366.503    
  0.75000        -369.547    
  0.76000        -372.154    
  0.77000        -374.697    
  0.78000        -376.664    
  0.79000        -378.935    
  0.80000        -381.123    

          ***** ANSYS POST26 VARIABLE LISTING *****


    TIME       1395 FX      
                  FX      
  0.81000        -383.909    
  0.82000        -387.184    
  0.83000        -389.404    
  0.84000        -390.204    
  0.85000        -392.321    
  0.86000        -393.569    
  0.87000        -395.947    
  0.88000        -397.748    
  0.89000        -399.632    
  0.90000        -401.565    
  0.91000        -403.315    
  0.92000        -402.231    
  0.93000        -401.206    
  0.94000        -391.116    
  0.95000        -381.188    
  0.96000        -378.349    
  0.97000        -376.256    
  0.98000        -375.401    
  0.99000        -373.714    
  0.99500        -374.430    

          ***** ANSYS POST26 VARIABLE LISTING *****


    TIME       1395 FX      
                  FX      
  0.99750        -373.852    
  0.99850        -372.104    
  0.99925        -362.986    
   1.0000        -350.749    
