
          ***** ANSYS POST26 VARIABLE LISTING *****


    TIME       1295 FX      
                  FX      
  0.10000E-01    -20.0592    
  0.20000E-01    -40.1183    
  0.30000E-01    -60.1775    
  0.40000E-01    -80.2366    
  0.50000E-01    -100.296    
  0.60000E-01    -120.355    
  0.70000E-01    -140.414    
  0.80000E-01    -160.473    
  0.90000E-01    -180.532    
  0.10000        -200.592    
  0.11000        -220.651    
  0.12000        -240.710    
  0.13000        -260.769    
  0.14000        -280.817    
  0.15000        -300.818    
  0.16000        -320.783    
  0.17000        -340.542    
  0.18000        -359.600    
  0.19000        -378.147    
  0.20000        -395.817    

          ***** ANSYS POST26 VARIABLE LISTING *****


    TIME       1295 FX      
                  FX      
  0.21000        -413.205    
  0.22000        -430.645    
  0.23000        -447.722    
  0.24000        -464.277    
  0.25000        -480.252    
  0.26000        -495.773    
  0.27000        -510.328    
  0.28000        -523.880    
  0.29000        -533.821    
  0.30000        -540.056    
  0.31000        -545.493    
  0.32000        -551.049    
  0.33000        -556.703    
  0.34000        -562.582    
  0.35000        -568.579    
  0.36000        -574.819    
  0.37000        -581.247    
  0.38000        -587.691    
  0.39000        -594.150    
  0.40000        -600.992    

          ***** ANSYS POST26 VARIABLE LISTING *****


    TIME       1295 FX      
                  FX      
  0.41000        -607.557    
  0.42000        -613.826    
  0.43000        -619.025    
  0.44000        -624.049    
  0.45000        -627.566    
  0.46000        -631.106    
  0.47000        -633.926    
  0.48000        -636.868    
  0.49000        -640.785    
  0.50000        -645.670    
  0.51000        -650.307    
  0.52000        -654.112    
  0.53000        -658.498    
  0.54000        -660.174    
  0.55000        -662.744    
  0.56000        -665.871    
  0.57000        -668.173    
  0.58000        -671.019    
  0.59000        -673.364    
  0.60000        -674.984    

          ***** ANSYS POST26 VARIABLE LISTING *****


    TIME       1295 FX      
                  FX      
  0.61000        -677.358    
  0.62000        -678.879    
  0.63000        -680.589    
  0.64000        -682.252    
  0.65000        -684.481    
  0.66000        -687.261    
  0.67000        -690.475    
  0.68000        -694.181    
  0.69000        -698.004    
  0.70000        -702.576    
  0.71000        -707.893    
  0.72000        -713.396    
  0.73000        -719.531    
  0.74000        -725.836    
  0.75000        -732.306    
  0.76000        -739.308    
  0.77000        -746.298    
  0.78000        -753.106    
  0.79000        -759.868    
  0.80000        -766.859    

          ***** ANSYS POST26 VARIABLE LISTING *****


    TIME       1295 FX      
                  FX      
  0.81000        -774.010    
  0.82000        -781.241    
  0.83000        -788.449    
  0.84000        -795.638    
  0.85000        -803.046    
  0.86000        -810.481    
  0.87000        -817.811    
  0.88000        -825.364    
  0.89000        -832.902    
  0.90000        -840.439    
  0.91000        -848.081    
  0.92000        -855.751    
  0.93000        -863.456    
  0.94000        -871.165    
  0.95000        -878.968    
  0.96000        -886.738    
  0.97000        -894.546    
  0.98000        -902.286    
  0.99000        -910.147    
  0.99500        -914.176    

          ***** ANSYS POST26 VARIABLE LISTING *****


    TIME       1295 FX      
                  FX      
  0.99725        -915.572    
  0.99863        -915.232    
  0.99963        -915.639    
   1.0000        -914.552    
