
          ***** ANSYS POST26 VARIABLE LISTING *****


    TIME       1295 FX      
                  FX      
  0.10000E-01    -23.3087    
  0.20000E-01    -46.6175    
  0.30000E-01    -69.9262    
  0.40000E-01    -93.2349    
  0.50000E-01    -116.544    
  0.60000E-01    -139.852    
  0.70000E-01    -163.161    
  0.80000E-01    -186.470    
  0.90000E-01    -209.779    
  0.10000        -233.087    
  0.11000        -256.396    
  0.12000        -279.705    
  0.13000        -303.005    
  0.14000        -326.287    
  0.15000        -349.529    
  0.16000        -372.701    
  0.17000        -395.518    
  0.18000        -417.750    
  0.19000        -439.419    
  0.20000        -460.418    

          ***** ANSYS POST26 VARIABLE LISTING *****


    TIME       1295 FX      
                  FX      
  0.21000        -481.068    
  0.22000        -501.779    
  0.23000        -521.714    
  0.24000        -541.406    
  0.25000        -560.154    
  0.26000        -574.640    
  0.27000        -574.789    
  0.28000        -571.917    
  0.29000        -568.476    
  0.30000        -566.889    
  0.31000        -567.478    
  0.32000        -570.577    
  0.33000        -574.925    
  0.34000        -580.497    
  0.35000        -585.975    
  0.36000        -591.969    
  0.37000        -597.757    
  0.38000        -603.501    
  0.39000        -609.037    
  0.40000        -612.061    

          ***** ANSYS POST26 VARIABLE LISTING *****


    TIME       1295 FX      
                  FX      
  0.41000        -613.054    
  0.42000        -617.340    
  0.43000        -622.438    
  0.44000        -627.732    
  0.45000        -630.686    
  0.46000        -633.377    
  0.47000        -638.105    
  0.48000        -644.110    
  0.49000        -649.707    
  0.50000        -653.533    
  0.51000        -656.761    
  0.52000        -661.572    
  0.53000        -667.618    
  0.54000        -673.755    
  0.55000        -679.675    
  0.56000        -683.217    
  0.57000        -686.077    
  0.58000        -690.790    
  0.59000        -696.899    
  0.60000        -703.284    

          ***** ANSYS POST26 VARIABLE LISTING *****


    TIME       1295 FX      
                  FX      
  0.61000        -709.386    
  0.62000        -715.309    
  0.63000        -720.275    
  0.64000        -725.287    
  0.65000        -731.396    
  0.66000        -737.544    
  0.67000        -743.597    
  0.68000        -749.571    
  0.69000        -755.696    
  0.70000        -761.214    
  0.71000        -766.904    
  0.72000        -772.308    
  0.73000        -777.404    
  0.74000        -782.545    
  0.75000        -787.355    
  0.76000        -788.617    
  0.77000        -771.553    
  0.78000        -604.562    
  0.79000        -466.031    
  0.80000        -354.114    

          ***** ANSYS POST26 VARIABLE LISTING *****


    TIME       1295 FX      
                  FX      
  0.81000        -232.920    
  0.82000        -209.999    
  0.83000        -201.546    
  0.84000        -196.105    
  0.85000        -192.547    
  0.86000        -189.135    
  0.87000        -187.318    
  0.88000        -184.148    
  0.89000        -180.833    
  0.90000        -176.187    
  0.91000        -173.037    
  0.92000        -170.773    
  0.93000        -166.320    
  0.94000        -159.731    
  0.95000        -156.419    
  0.96000        -155.586    
  0.97000        -155.160    
  0.98000        -153.548    
  0.99000        -153.479    
   1.0000        -139.071    
